date,Name,Type 1 Departments - Major A&E,Type 2 Departments - Single Specialty,Type 3 Departments - Other A&E/Minor Injury Unit,Total attendances,Type 1 Departments - 4 hours to decision,Type 2 Departments - 4 hours to decision,Type 3 Departments - 4 hours to decision,Percentage in 4 hours or less (all),Emergency Admissions via Type 1 A&E in 4 hours,Emergency Admissions via Type 2 A&E in 4 hours,Emergency Admissions via Type 3 and 4 A&E in 4 hours,Other Emergency admissions (i.e not via A&E),Number of patients spending >12 hours from decision to admit to admission,month,year,lat,lon
2010-11-01,Aintree University Hospitals NHS Foundation Trust,4622.0,0.0,0.0,4622.0,7.0,0.0,0.0,2.995434599156118,1406.0,0.0,0.0,530.0,0.0,11,2010,53.461606,-2.943427
2010-11-01,Airedale NHS Trust,3965.0,0.0,0.0,3965.0,65.0,0.0,0.0,3.934106841918542,892.0,0.0,0.0,568.0,0.0,11,2010,,
2010-11-01,Alder Hey Children’S NHS Foundation Trust,4541.0,0.0,0.0,4541.0,71.0,0.0,0.0,3.937935528432957,1825.0,0.0,0.0,270.0,0.0,11,2010,50.183000000000014,-5.416000000000001
2010-11-01,Ashford And St Peter'S Hospitals NHS Trust,7010.0,0.0,769.0,7779.0,392.0,0.0,0.0,3.797331812668183,1902.0,0.0,0.0,163.0,0.0,11,2010,51.655,-0.3956944399999998
2010-11-01,"Ashton, Leigh And Wigan Primary Care Trust",0.0,0.0,4297.0,4297.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.27199999999997,0.5289999999999999
2010-11-01,Assura Chelmsford Llp,0.0,0.0,2090.0,2090.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Assura Lea Valley Llp,0.0,0.0,1243.0,1243.0,0.0,0.0,1.0,3.996855345911951,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Assura Minerva Llp,0.0,0.0,2398.0,2398.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Barking And Dagenham Primary Care Trust,0.0,0.0,2293.0,2293.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.55,0.2166666699999998
2010-11-01,"Barking, Havering And Redbridge Hospitals NHS Trust",13477.0,584.0,0.0,14061.0,1495.0,28.0,0.0,3.5661629458988635,3993.0,14.0,0.0,274.0,0.0,11,2010,51.55,0.2166666699999998
2010-11-01,Barnet And Chase Farm Hospitals NHS Trust,11448.0,0.0,0.0,11448.0,259.0,0.0,0.0,3.909545839302977,2268.0,0.0,0.0,602.0,0.0,11,2010,,
2010-11-01,Barnet Primary Care Trust,0.0,0.0,7812.0,7812.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Barnsley Hospital NHS Foundation Trust,5526.0,0.0,0.0,5526.0,124.0,0.0,0.0,3.910592605790656,1116.0,0.0,0.0,501.0,0.0,11,2010,53.55369999999999,-1.4791
2010-11-01,Barts And The London NHS Trust,9362.0,0.0,520.0,9882.0,303.0,0.0,0.0,3.877700250788594,1909.0,0.0,0.0,1093.0,0.0,11,2010,,
2010-11-01,Basildon And Thurrock University Hospitals NHS Foundation Trust,7711.0,0.0,0.0,7711.0,291.0,0.0,0.0,3.850075821684409,1228.0,0.0,0.0,681.0,0.0,11,2010,51.576099999999975,0.4886000000000001
2010-11-01,Basingstoke And North Hampshire NHS Foundation Trust,3249.0,0.0,0.0,3249.0,59.0,0.0,0.0,3.9266205339191913,851.0,0.0,0.0,745.0,0.0,11,2010,51.27999999999998,-1.11
2010-11-01,Bath And North East Somerset Primary Care Trust,0.0,0.0,215.0,215.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,11,2010,,
2010-11-01,Bedford Hospital NHS Trust,4936.0,0.0,0.0,4936.0,81.0,0.0,0.0,3.934854814121573,1184.0,0.0,0.0,120.0,0.0,11,2010,52.128857,-0.4717430000000001
2010-11-01,Bedfordshire Primary Care Trust,0.0,0.0,1827.0,1827.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.08333333,-0.41666667
2010-11-01,Berkshire East Primary Care Trust,0.0,0.0,2842.0,2842.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.41666667000001,-1.0
2010-11-01,Berkshire West Primary Care Trust,0.0,0.0,1449.0,1449.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.41666667000001,-1.0
2010-11-01,Birmingham Children'S Hospital NHS Foundation Trust,4039.0,0.0,0.0,4039.0,108.0,0.0,0.0,3.895842286083508,1154.0,0.0,0.0,79.0,0.0,11,2010,52.48474999999999,-1.8938888899999995
2010-11-01,Birmingham Coin,0.0,0.0,1759.0,1759.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.95000000000002,-1.1499999999999997
2010-11-01,Birmingham East And North Primary Care Trust,0.0,0.0,3858.0,3858.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.95000000000002,-1.1499999999999997
2010-11-01,Birmingham Women's NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,11,2010,52.45319999999997,-1.9450000000000005
2010-11-01,"Blackpool, Fylde And Wyre Hospitals NHS Foundation Trust",5637.0,0.0,0.0,5637.0,156.0,0.0,0.0,3.888234740262084,1127.0,0.0,0.0,766.0,0.0,11,2010,53.81416667,-3.050277779999999
2010-11-01,Bolton Primary Care Trust,0.0,0.0,3442.0,3442.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,53.57800000000002,-2.428999999999999
2010-11-01,Bradford Teaching Hospitals NHS Foundation Trust,9332.0,0.0,1547.0,10879.0,380.0,0.0,0.0,3.860088911203503,2422.0,0.0,279.0,796.0,0.0,11,2010,53.79999999999998,-1.75
2010-11-01,Brighton And Sussex University Hospitals NHS Trust,10327.0,971.0,0.0,11298.0,567.0,0.0,0.0,3.800059287082821,2694.0,281.0,0.0,498.0,0.0,11,2010,51.89400000000001,-0.4739999999999998
2010-11-01,Bristol Primary Care Trust,0.0,0.0,3350.0,3350.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.45,-2.5833333300000003
2010-11-01,Bromley Primary Care Trust,0.0,0.0,4654.0,4654.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.407,0.021
2010-11-01,Buckinghamshire Hospitals NHS Trust,8139.0,0.0,0.0,8139.0,187.0,0.0,0.0,3.908619842234836,1517.0,0.0,0.0,805.0,0.0,11,2010,51.8207,-0.8159999999999996
2010-11-01,Burton Hospitals NHS Foundation Trust,4470.0,0.0,0.0,4470.0,117.0,0.0,0.0,3.8952480334616535,1320.0,0.0,0.0,468.0,0.0,11,2010,51.87833333,-0.41472222
2010-11-01,Bury Primary Care Trust,0.0,0.0,5126.0,5126.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.06099999999997,-1.336
2010-11-01,Calderdale And Huddersfield NHS Foundation Trust,9938.0,0.0,0.0,9938.0,304.0,0.0,0.0,3.878760276110498,2325.0,0.0,0.0,1052.0,0.0,11,2010,,
2010-11-01,Cambridge University Hospitals NHS Foundation Trust,7003.0,0.0,0.0,7003.0,227.0,0.0,0.0,3.872013367309723,2593.0,0.0,0.0,531.0,0.0,11,2010,52.20527777999998,0.1191666699999999
2010-11-01,Cambridgeshire Community Services NHS Trust,0.0,0.0,2205.0,2205.0,0.0,0.0,1.0,3.9981308411214953,0.0,0.0,0.0,0.0,0.0,11,2010,52.33333332999998,0.0
2010-11-01,Carfax Health Enterprise,0.0,0.0,2096.0,2096.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Central And Eastern Cheshire Primary Care Trust,0.0,0.0,470.0,470.0,0.0,0.0,0.0,4.0,0.0,0.0,42.0,0.0,0.0,11,2010,54.32599999999999,-2.745
2010-11-01,Central Lancashire Primary Care Trust,0.0,0.0,1326.0,1326.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,54.32599999999999,-2.745
2010-11-01,Central Manchester University Hospitals NHS Foundation Trust,13266.0,2346.0,0.0,15612.0,557.0,1.0,0.0,3.858188726221068,2587.0,164.0,0.0,283.0,0.0,11,2010,54.32599999999999,-2.745
2010-11-01,Chelsea And Westminster Hospital NHS Foundation Trust,8983.0,0.0,0.0,8983.0,141.0,0.0,0.0,3.937469619530528,1308.0,0.0,0.0,209.0,0.0,11,2010,51.48399999999998,-0.1819999999999999
2010-11-01,Cheshire And Wirral Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2010,53.16666667,-2.5833333300000003
2010-11-01,Chesterfield Royal Hospital NHS Foundation Trust,4705.0,0.0,0.0,4705.0,100.0,0.0,0.0,3.9157730884970414,1321.0,0.0,0.0,894.0,0.0,11,2010,53.23590000000003,-1.3969
2010-11-01,Christie Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,11,2010,,
2010-11-01,City And Hackney Teaching PCT,0.0,0.0,970.0,970.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2010,54.4858,-0.6205999999999999
2010-11-01,City Hospitals Sunderland NHS Foundation Trust,4764.0,2054.0,1620.0,8438.0,346.0,0.0,76.0,3.801252505584909,1898.0,12.0,0.0,722.0,0.0,11,2010,54.4858,-0.6205999999999999
2010-11-01,Colchester Hospital University NHS Foundation Trust,5260.0,0.0,0.0,5260.0,67.0,0.0,0.0,3.949218061226461,1258.0,0.0,0.0,844.0,0.0,11,2010,51.89169999999996,0.903
2010-11-01,Cornwall And Isles Of Scilly Primary Care Trust,0.0,0.0,7355.0,7355.0,0.0,0.0,5.0,3.9973118143473583,0.0,0.0,10.0,74.0,0.0,11,2010,50.40000000000001,-4.899999999999999
2010-11-01,Countess Of Chester Hospital NHS Foundation Trust,5352.0,0.0,0.0,5352.0,149.0,0.0,0.0,3.885523285674528,1377.0,0.0,0.0,448.0,0.0,11,2010,53.20861110999999,-2.89861111
2010-11-01,County Durham And Darlington NHS Foundation Trust,8819.0,0.0,604.0,9423.0,147.0,0.0,0.0,3.9378360421733913,2781.0,0.0,0.0,1711.0,0.0,11,2010,,
2010-11-01,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,71.0,0.0,11,2010,52.40805556,-1.51055556
2010-11-01,Coventry NHS Healthcare Ctr,0.0,0.0,3257.0,3257.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.40805556,-1.51055556
2010-11-01,Crown Health Centre,0.0,0.0,1572.0,1572.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Croydon Health Services NHS Trust,8820.0,360.0,476.0,9656.0,129.0,0.0,0.0,3.946781358201496,1995.0,0.0,0.0,205.0,0.0,11,2010,51.50722222000001,-0.1275
2010-11-01,Cumbria Teaching Primary Care Trust,0.0,0.0,4841.0,4841.0,0.0,0.0,23.0,3.980614829234157,0.0,0.0,110.0,0.0,0.0,11,2010,,
2010-11-01,Dagenham Walk In Centre,0.0,0.0,1568.0,1568.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,50.85,-1.1800000000000006
2010-11-01,Darlington Primary Care Trust,0.0,0.0,7606.0,7606.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,54.527,-1.552599999999999
2010-11-01,Dartford And Gravesham NHS Trust,6902.0,0.0,0.0,6902.0,396.0,0.0,0.0,3.771188910366544,1691.0,0.0,0.0,162.0,0.0,11,2010,51.44,0.2199999999999999
2010-11-01,Derby City Primary Care Trust,0.0,0.0,3721.0,3721.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.91666667,-1.4666666699999995
2010-11-01,Derby Hospitals NHS Foundation Trust,8320.0,0.0,0.0,8320.0,367.0,0.0,0.0,3.8235586193835767,2526.0,0.0,0.0,1501.0,0.0,11,2010,52.91666667,-1.4666666699999995
2010-11-01,Derby Open Access Centre,0.0,0.0,3390.0,3390.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.91666667,-1.4666666699999995
2010-11-01,Derbyshire County Primary Care Trust,0.0,0.0,3345.0,3345.0,0.0,0.0,15.0,3.982325098138252,0.0,0.0,0.0,0.0,0.0,11,2010,53.13333332999999,-1.6
2010-11-01,Derbyshire Health United Ltd (North High Peak Urgent Care Centre),0.0,0.0,845.0,845.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,53.13333332999999,-1.6
2010-11-01,Devon Primary Care Trust,0.0,0.0,9829.0,9829.0,0.0,0.0,4.0,3.998440996373581,0.0,0.0,8.0,149.0,0.0,11,2010,50.71666667,-3.71666667
2010-11-01,Doncaster And Bassetlaw Hospitals NHS Foundation Trust,9928.0,0.0,2251.0,12179.0,317.0,0.0,0.0,3.8956251375920976,2159.0,0.0,113.0,1018.0,0.0,11,2010,53.51499999999999,-1.1329999999999996
2010-11-01,Dorset County Hospital NHS Foundation Trust,2716.0,0.0,0.0,2716.0,84.0,0.0,0.0,3.878067998300851,764.0,0.0,0.0,508.0,0.0,11,2010,50.8,-2.299999999999999
2010-11-01,Dorset Primary Care Trust,0.0,0.0,2854.0,2854.0,0.0,0.0,1.0,3.9987244897959178,0.0,0.0,0.0,0.0,0.0,11,2010,50.8,-2.299999999999999
2010-11-01,Dudley Borough Walk In Centre,0.0,0.0,3344.0,3344.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.508,-2.0890000000000004
2010-11-01,Ealing Hospital NHS Trust,6152.0,0.0,0.0,6152.0,213.0,0.0,0.0,3.863891374764532,1571.0,0.0,0.0,36.0,0.0,11,2010,51.506944439999984,-0.3455555599999999
2010-11-01,Ealing Mini UCC,0.0,0.0,1229.0,1229.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,54.527,-1.552599999999999
2010-11-01,East And North Hertfordshire NHS Trust,9789.0,700.0,946.0,11435.0,392.0,0.0,0.0,3.863794888532924,2082.0,0.0,0.0,630.0,0.0,11,2010,,
2010-11-01,East Cheshire NHS Trust,3496.0,0.0,414.0,3910.0,121.0,0.0,0.0,3.8757437324886816,1063.0,0.0,0.0,315.0,0.0,11,2010,,
2010-11-01,East Kent Hospitals University NHS Foundation Trust,10558.0,0.0,4906.0,15464.0,472.0,0.0,16.0,3.874086858894647,2875.0,0.0,1454.0,756.0,0.0,11,2010,,
2010-11-01,East Lancashire Hospitals NHS Trust,3618.0,0.0,7399.0,11017.0,94.0,0.0,19.0,3.9589731047627215,2567.0,0.0,122.0,1420.0,0.0,11,2010,,
2010-11-01,East Lancashire Primary Care Trust,0.0,0.0,3223.0,3223.0,0.0,0.0,2.0,3.997576813686016,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,East Riding Of Yorkshire Primary Care Trust,0.0,0.0,722.0,722.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,53.91666667,-0.5
2010-11-01,East Sussex Downs And Weald Primary Care Trust,0.0,0.0,1788.0,1788.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,East Sussex Hospitals NHS Trust,7175.0,1327.0,0.0,8502.0,337.0,0.0,0.0,3.841638683387515,1797.0,0.0,0.0,1096.0,0.0,11,2010,,
2010-11-01,Eastern And Coastal Kent Primary Care Trust,0.0,0.0,5400.0,5400.0,0.0,0.0,1.0,3.999237223493517,0.0,0.0,0.0,0.0,0.0,11,2010,53.19000000000001,-2.89
2010-11-01,Encompass GP Practice 2,0.0,0.0,1715.0,1715.0,0.0,0.0,2.0,2.996436305298301,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Epsom And St Helier University Hospitals NHS Trust,10217.0,526.0,0.0,10743.0,320.0,0.0,0.0,3.880632562857479,2491.0,3.0,0.0,344.0,0.0,11,2010,51.89400000000001,-0.4739999999999998
2010-11-01,Frimley Park Hospital NHS Foundation Trust,7180.0,271.0,0.0,7451.0,238.0,0.0,0.0,3.873330068049112,1783.0,0.0,0.0,445.0,0.0,11,2010,51.31430000000002,-0.7386999999999998
2010-11-01,GP Walk In Health Centre Service,194.0,0.0,526.0,720.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Gateshead Health NHS Foundation Trust,4602.0,0.0,0.0,4602.0,61.0,0.0,0.0,3.94624251523902,1028.0,0.0,0.0,684.0,0.0,11,2010,54.94999999999999,-1.6
2010-11-01,Gateshead Primary Care Trust,0.0,0.0,3427.0,3427.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,54.94999999999999,-1.6
2010-11-01,George Eliot Hospital NHS Trust,4865.0,0.0,386.0,5251.0,93.0,0.0,0.0,3.929078748995472,1012.0,0.0,0.0,111.0,0.0,11,2010,52.51080000000001,-1.4757000000000002
2010-11-01,Gloucestershire Hospitals NHS Foundation Trust,8673.0,0.0,0.0,8673.0,296.0,0.0,0.0,3.863181092767375,2781.0,0.0,0.0,972.0,0.0,11,2010,51.83333333,-2.16666667
2010-11-01,Gloucestershire Primary Care Trust,0.0,0.0,5333.0,5333.0,0.0,0.0,11.0,3.991704384599281,0.0,0.0,9.0,108.0,0.0,11,2010,51.86527778000001,-2.23055556
2010-11-01,Great Western Hospitals NHS Foundation Trust,4924.0,0.0,0.0,4924.0,120.0,0.0,0.0,3.902546452481653,1246.0,0.0,0.0,900.0,0.0,11,2010,,
2010-11-01,Great Yarmouth And Waveney Primary Care Trust,0.0,0.0,380.0,380.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Greenwich Teaching Primary Care Trust,0.0,0.0,1283.0,1283.0,0.0,0.0,54.0,2.8703220598814148,0.0,0.0,0.0,0.0,0.0,11,2010,52.63,1.2969999999999997
2010-11-01,Greyfriars Health Centre,0.0,0.0,634.0,634.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Guy'S And St Thomas' NHS Foundation Trust,10174.0,1052.0,960.0,12186.0,553.0,0.0,0.0,3.8194642226100113,2657.0,19.0,0.0,463.0,0.0,11,2010,,
2010-11-01,Halton And St Helens Primary Care Trust,0.0,0.0,8199.0,8199.0,0.0,0.0,1.0,3.99951171875,0.0,0.0,0.0,0.0,0.0,11,2010,51.30689999999997,-2.5027000000000004
2010-11-01,Hammersmith And Fulham Primary Care Trust,0.0,0.0,1535.0,1535.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.49280000000002,-0.2228999999999999
2010-11-01,Hampshire Primary Care Trust,0.0,0.0,1536.0,1536.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,106.0,0.0,11,2010,52.283333330000005,-0.8333333299999999
2010-11-01,Harold Wood Walk In Centre,0.0,0.0,2996.0,2996.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Harrogate And District NHS Foundation Trust,3133.0,0.0,0.0,3133.0,45.0,0.0,0.0,3.942069241551311,704.0,0.0,0.0,472.0,0.0,11,2010,53.99194444000003,-1.53777778
2010-11-01,Havering Primary Care Trust,0.0,0.0,3242.0,3242.0,0.0,0.0,38.0,3.953067986845324,0.0,0.0,0.0,0.0,0.0,11,2010,51.55,0.2166666699999998
2010-11-01,Heart Of England NHS Foundation Trust,17320.0,0.0,0.0,17320.0,1521.0,0.0,0.0,3.6495039910849214,10078.0,0.0,0.0,1500.0,0.0,11,2010,51.3902,-0.5073999999999997
2010-11-01,Heart of Birmingham Teaching PCT,0.0,0.0,1836.0,1836.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.3902,-0.5073999999999997
2010-11-01,Heatherwood And Wexham Park Hospitals NHS Foundation Trust,6853.0,0.0,1440.0,8293.0,457.0,0.0,0.0,3.779089443190464,1918.0,0.0,0.0,479.0,0.0,11,2010,51.410792,-0.6867820000000001
2010-11-01,Hereford Hospitals NHS Trust,3437.0,0.0,0.0,3437.0,230.0,0.0,0.0,3.734347104669976,863.0,0.0,0.0,668.0,2.0,11,2010,51.75083333,-1.2224999999999997
2010-11-01,Herefordshire Primary Care Trust,0.0,0.0,439.0,439.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,54.0,0.0,11,2010,51.81666667,-0.2166666699999998
2010-11-01,Hertfordshire Community NHS Trust,0.0,0.0,534.0,534.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.81666667,-0.2166666699999998
2010-11-01,Hertfordshire PCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2010,51.81666667,-0.2166666699999998
2010-11-01,Hinchingbrooke Healthcare NHS Trust,2573.0,0.0,0.0,2573.0,28.0,0.0,0.0,3.9563014178802742,541.0,0.0,0.0,346.0,0.0,11,2010,52.3329,-0.2010999999999999
2010-11-01,Homerton University Hospital NHS Foundation Trust,5946.0,0.0,2384.0,8330.0,267.0,0.0,5.0,3.8697092249165816,2290.0,0.0,0.0,312.0,0.0,11,2010,51.5504,-0.0482999999999999
2010-11-01,Hounslow Primary Care Trust,0.0,0.0,3325.0,3325.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Hull And East Yorkshire Hospitals NHS Trust,8562.0,0.0,373.0,8935.0,228.0,0.0,0.0,3.8977268526810382,2616.0,0.0,0.0,1555.0,0.0,11,2010,52.41299999999999,-1.7779999999999996
2010-11-01,Hull Teaching Primary Care Trust,0.0,0.0,1004.0,1004.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.41299999999999,-1.7779999999999996
2010-11-01,Ilkeston Family Practice & Walk In Ctr,0.0,0.0,1008.0,1008.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.97099999999997,-1.3089999999999995
2010-11-01,Imperial College Healthcare NHS Trust,9520.0,2358.0,7105.0,18983.0,411.0,0.0,3.0,3.912743320158111,3624.0,0.0,0.0,285.0,0.0,11,2010,,
2010-11-01,Ipswich Hospital NHS Trust,4480.0,0.0,0.0,4480.0,123.0,0.0,0.0,3.890498129607496,1380.0,0.0,0.0,1101.0,0.0,11,2010,52.05699999999998,1.1979
2010-11-01,Isle Of Wight NHS Primary Care Trust,2635.0,0.0,1554.0,4189.0,52.0,0.0,0.0,3.9501059408268335,524.0,0.0,0.0,358.0,0.0,11,2010,54.89100000000001,-2.9439999999999986
2010-11-01,James Paget University Hospitals NHS Foundation Trust,4751.0,0.0,0.0,4751.0,102.0,0.0,0.0,3.914759441483093,969.0,0.0,0.0,523.0,0.0,11,2010,52.56169999999999,1.7177
2010-11-01,Kensington And Chelsea Primary Care Trust,0.0,0.0,2036.0,2036.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,55.180999999999976,-1.5679999999999996
2010-11-01,Kettering General Hospital NHS Foundation Trust,5086.0,241.0,1095.0,6422.0,289.0,0.0,0.0,3.8200686336741656,1470.0,0.0,0.0,642.0,0.0,11,2010,40.764096,-73.95684199999998
2010-11-01,King'S College Hospital NHS Foundation Trust,9537.0,1779.0,0.0,11316.0,327.0,0.0,0.0,3.884340223985785,1924.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Kingston Hospital NHS Trust,7996.0,586.0,0.0,8582.0,153.0,0.0,0.0,3.9286718038307193,1347.0,0.0,0.0,110.0,0.0,11,2010,51.414499999999975,-0.2815999999999999
2010-11-01,Kirklees Primary Care Trust,0.0,0.0,369.0,369.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,2010,,
2010-11-01,Knowsley Primary Care Trust,0.0,0.0,5259.0,5259.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,52.44671000000002,-1.8881400000000004
2010-11-01,Lancashire Care NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2010,53.79999999999998,-2.599999999999999
2010-11-01,Lancashire Teaching Hospitals NHS Foundation Trust,9005.0,0.0,0.0,9005.0,190.0,0.0,0.0,3.915416179246377,1770.0,0.0,0.0,1660.0,0.0,11,2010,53.79999999999998,-2.599999999999999
2010-11-01,Leeds Teaching Hospitals NHS Trust,15278.0,0.0,0.0,15278.0,901.0,0.0,0.0,3.766086238912612,5586.0,0.0,0.0,629.0,0.0,11,2010,53.79972221999999,-1.5491666699999995
2010-11-01,Leicester City Primary Care Trust,0.0,0.0,2630.0,2630.0,0.0,0.0,6.0,3.9909067224893504,0.0,0.0,0.0,0.0,0.0,11,2010,52.63333333,-1.1333333299999997
2010-11-01,Leicestershire County And Rutland Primary Care Trust,0.0,0.0,5031.0,5031.0,0.0,0.0,16.0,3.9871849859845687,0.0,0.0,0.0,0.0,0.0,11,2010,52.716666670000016,-1.18333333
2010-11-01,Lewisham Healthcare NHS Trust,8719.0,0.0,0.0,8719.0,161.0,0.0,0.0,3.926763941691509,741.0,0.0,0.0,153.0,0.0,11,2010,51.461000000000006,-0.005
2010-11-01,Lincolnshire Primary Care Trust,0.0,0.0,6208.0,6208.0,0.0,0.0,8.0,3.9949468840501297,0.0,0.0,73.0,56.0,0.0,11,2010,53.06666667,-0.1833333299999999
2010-11-01,Liverpool Community Health NHS Trust,0.0,0.0,9323.0,9323.0,0.0,0.0,3.0,3.99868651438237,0.0,0.0,0.0,0.0,0.0,11,2010,53.40000000000001,-2.98333333
2010-11-01,Liverpool Heart And Chest NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,11,2010,53.41060000000001,-2.9014
2010-11-01,Liverpool Street NHS WiC,0.0,0.0,1224.0,1224.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11,2010,53.40000000000001,-2.98333333
2010-11-01,Liverpool Women'S NHS Foundation Trust,0.0,910.0,0.0,910.0,0.0,1.0,0.0,3.9954954954954953,0.0,102.0,0.0,0.0,0.0,11,2010,53.40000000000001,-2.98333333
2010-11-01,Luton And Dunstable Hospital NHS Foundation Trust,5003.0,0.0,0.0,5003.0,102.0,0.0,0.0,3.917005766225668,1553.0,0.0,0.0,0.0,0.0,11,2010,51.87833333,-0.41472222
2010-11-01,Maidstone And Tunbridge Wells NHS Trust,8877.0,0.0,0.0,8877.0,491.0,0.0,0.0,3.780554426432672,2786.0,0.0,0.0,371.0,0.0,11,2010,51.27199999999997,0.5289999999999999
2010-11-01,Manchester Primary Care Trust,0.0,0.0,4747.0,4747.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11,2010,53.47944444,-2.24527778
2010-11-01,Medway NHS Foundation Trust,6610.0,0.0,0.0,6610.0,127.0,0.0,0.0,3.924619609195236,1011.0,0.0,0.0,884.0,0.0,11,2010,51.390000000000015,0.5400000000000001
